Frame,Track_ID,x_min,x_max,y_min,y_max
98,4,34,65,459,487
98,5,418,450,279,307
99,1,248,274,39,67
99,2,223,251,171,198
99,3,104,136,223,245
99,4,34,65,459,487
99,5,418,450,279,307
100,1,248,274,39,67
100,2,223,251,171,198
100,3,104,136,224,246
100,4,33,64,459,487
100,5,418,450,279,307
101,1,248,274,39,67
101,2,223,251,171,198
101,3,104,136,224,246
101,4,33,64,459,487
101,5,418,450,279,307
102,1,247,273,39,67
102,2,223,251,171,198
102,3,104,136,224,246
102,4,32,63,459,487
102,5,417,449,279,307
103,1,247,273,39,67
103,2,223,251,170,197
103,3,104,136,224,246
103,4,32,63,459,487
103,5,417,449,279,307
104,1,247,273,39,67
104,2,223,251,170,197
104,3,104,136,224,246
104,4,31,62,459,487
104,5,417,449,279,307
105,1,246,272,38,66
105,2,223,251,170,197
105,3,104,136,224,246
105,4,31,62,459,487
105,5,417,449,279,307
106,1,246,272,38,66
106,2,223,251,170,197
106,3,104,136,225,247
106,4,30,61,459,487
106,5,416,448,279,307
107,1,246,272,38,66
107,2,223,251,170,197
107,3,104,136,225,247
107,4,30,61,458,486
107,5,416,448,279,307
108,1,245,271,38,66
108,2,223,251,169,196
108,3,104,136,225,247
108,4,29,60,458,486
108,5,416,448,279,307
109,1,245,271,38,66
109,2,223,251,169,196
109,3,104,136,225,247
109,4,29,60,458,486
109,5,416,448,279,307
110,1,245,271,37,65
110,2,223,251,169,196
110,3,104,136,225,247
110,4,28,59,458,486
110,5,415,447,279,307
111,1,244,270,37,65
111,2,223,251,169,196
111,3,104,136,226,248
111,4,28,59,458,486
111,5,415,447,279,307
112,1,244,270,37,65
112,2,223,251,169,196
112,3,104,136,226,248
112,4,27,58,458,486
112,5,415,447,279,307
113,1,244,270,37,65
113,2,223,251,168,195
113,3,104,136,226,248
113,4,27,58,458,486
113,5,415,447,279,307
114,1,243,269,37,65
114,2,223,251,168,195
114,3,104,136,226,248
114,4,26,57,458,486
114,5,414,446,280,308
115,1,243,269,36,64
115,2,223,251,168,195
115,3,104,136,226,248
115,4,26,57,458,486
115,5,414,446,280,308
116,1,243,269,36,64
116,2,223,251,168,195
116,3,104,136,227,249
116,4,25,56,458,486
116,5,414,446,280,308
117,1,242,268,36,64
117,2,222,250,168,195
117,3,105,137,227,249
117,4,25,56,458,486
117,5,414,446,280,308
118,1,242,268,36,64
118,2,222,250,167,194
118,3,105,137,227,249
118,4,24,55,458,486
118,5,413,445,280,308
119,1,241,267,36,64
119,2,222,250,167,194
119,3,105,137,227,249
119,4,24,55,458,486
119,5,413,445,280,308
120,1,241,267,36,64
120,2,222,250,167,194
120,3,105,137,228,250
120,4,23,54,458,486
120,5,413,445,280,308
121,1,241,267,35,63
121,2,222,250,167,194
121,3,105,137,228,250
121,4,23,54,458,486
121,5,413,445,280,308
122,1,240,266,35,63
122,2,222,250,167,194
122,3,105,137,228,250
122,4,22,53,457,485
122,5,412,444,280,308
123,1,240,266,35,63
123,2,222,250,166,193
123,3,105,137,228,250
123,4,22,53,457,485
123,5,412,444,280,308
124,1,240,266,35,63
124,2,222,250,166,193
124,3,105,137,228,250
124,4,22,53,457,485
124,5,412,444,280,308
125,1,239,265,35,63
125,2,222,250,166,193
125,3,105,137,229,251
125,4,21,52,457,485
125,5,412,444,280,308
126,1,239,265,34,62
126,2,222,250,166,193
126,3,105,137,229,251
126,4,21,52,457,485
126,5,412,444,280,308
127,1,239,265,34,62
127,2,222,250,166,193
127,3,105,137,229,251
127,4,20,51,457,485
127,5,411,443,280,308
128,1,238,264,34,62
128,2,222,250,165,192
128,3,105,137,229,251
128,4,20,51,457,485
128,5,411,443,280,308
129,1,238,264,34,62
129,2,222,250,165,192
129,3,105,137,229,251
129,4,19,50,457,485
129,5,411,443,280,308
130,1,238,264,34,62
130,2,222,250,165,192
130,3,105,137,230,252
130,4,19,50,457,485
130,5,411,443,280,308
131,1,237,263,34,62
131,2,222,250,165,192
131,3,105,137,230,252
131,4,18,49,457,485
131,5,410,442,280,308
132,1,237,263,33,61
132,2,222,250,165,192
132,3,105,137,230,252
132,4,18,49,457,485
132,5,410,442,280,308
133,1,237,263,33,61
133,2,222,250,164,191
133,3,105,137,231,253
133,4,17,48,457,485
133,5,410,442,280,308
134,1,236,262,33,61
134,2,222,250,164,191
134,3,105,137,231,253
134,4,17,48,457,485
134,5,410,442,280,308
135,1,236,262,33,61
135,2,222,250,164,191
135,3,105,137,231,253
135,4,16,47,457,485
135,5,409,441,280,308
136,1,236,262,33,61
136,2,222,250,164,191
136,3,105,137,231,253
136,4,16,47,457,485
136,5,409,441,280,308
137,1,235,261,32,60
137,2,222,250,164,191
137,3,105,137,231,253
137,4,15,46,456,484
137,5,409,441,280,308
138,1,235,261,32,60
138,2,222,250,163,190
138,3,105,137,231,253
138,4,15,46,456,484
138,5,409,441,280,308
139,1,235,261,32,60
139,2,222,250,163,190
139,3,105,137,232,254
139,4,14,45,456,484
139,5,408,440,280,308
140,1,234,260,32,60
140,2,221,249,163,190
140,3,105,137,232,254
140,4,14,45,456,484
140,5,408,440,280,308
141,1,234,260,32,60
141,2,221,249,163,190
141,3,105,137,232,254
141,4,13,44,456,484
141,5,408,440,280,308
142,1,234,260,31,59
142,2,221,249,163,190
142,3,105,137,232,254
142,4,13,44,456,484
142,5,408,440,280,308
143,1,233,259,31,59
143,2,221,249,162,189
143,3,105,137,232,254
143,4,12,43,456,484
143,5,407,439,280,308
144,1,233,259,31,59
144,2,221,249,162,189
144,3,105,137,233,255
144,4,12,43,456,484
144,5,407,439,280,308
145,1,233,259,31,59
145,2,221,249,162,189
145,3,105,137,233,255
145,4,11,42,456,484
145,5,407,439,280,308
146,1,232,258,31,59
146,2,221,249,162,189
146,3,106,138,233,255
146,4,11,42,456,484
146,5,407,439,280,308
147,1,232,258,31,59
147,2,221,249,162,189
147,3,106,138,233,255
147,4,11,42,456,484
147,5,406,438,280,308
148,1,232,258,30,58
148,2,221,249,161,188
148,3,106,138,233,255
148,4,10,41,456,484
148,5,406,438,280,308
149,1,231,257,30,58
149,2,221,249,161,188
149,3,106,138,234,256
149,4,10,41,456,484
149,5,406,438,280,308
150,1,231,257,30,58
150,2,221,249,161,188
150,3,106,138,234,256
150,4,9,40,456,484
150,5,406,438,280,308
151,1,231,257,30,58
151,2,221,249,161,188
151,3,106,138,234,256
151,4,9,40,456,484
151,5,406,438,281,309
152,1,230,256,30,58
152,2,221,249,161,188
152,3,106,138,234,256
152,4,8,39,455,483
152,5,405,437,281,309
153,1,230,256,29,57
153,2,221,249,160,187
153,3,106,138,235,257
153,4,8,39,455,483
153,5,405,437,281,309
154,1,230,256,29,57
154,2,221,249,160,187
154,3,106,138,235,257
154,4,7,38,455,483
154,5,405,437,281,309
155,1,229,255,29,57
155,2,221,249,160,187
155,3,106,138,235,257
155,4,7,38,455,483
155,5,405,437,281,309
156,1,229,255,29,57
156,2,221,249,160,187
156,3,106,138,235,257
156,4,6,37,455,483
156,5,404,436,281,309
157,1,229,255,29,57
157,2,221,249,160,187
157,3,106,138,235,257
157,4,6,37,455,483
157,5,404,436,281,309
158,1,228,254,28,56
158,2,221,249,159,186
158,3,106,138,236,258
158,4,5,36,455,483
158,5,404,436,281,309
159,1,228,254,28,56
159,2,221,249,159,186
159,3,106,138,236,258
159,4,5,36,455,483
159,5,404,436,281,309
160,1,228,254,28,56
160,2,221,249,159,186
160,3,106,138,236,258
160,4,4,35,455,483
160,5,403,435,281,309
161,1,227,253,28,56
161,2,221,249,159,186
161,3,106,138,236,258
161,4,4,35,455,483
161,5,403,435,281,309
162,1,227,253,28,56
162,2,221,249,159,186
162,3,106,138,236,258
162,4,3,34,455,483
162,5,403,435,281,309
163,1,227,253,28,56
163,2,220,248,158,185
163,3,106,138,237,259
163,4,3,34,455,483
163,5,403,435,281,309
164,1,226,252,27,55
164,2,220,248,158,185
164,3,106,138,237,259
164,4,2,33,455,483
164,5,402,434,281,309
165,1,226,252,27,55
165,2,220,248,158,185
165,3,106,138,237,259
165,4,2,33,455,483
165,5,402,434,281,309
166,1,226,252,27,55
166,2,220,248,158,185
166,3,106,138,238,260
166,4,1,32,455,483
166,5,402,434,281,309
167,1,225,251,27,55
167,2,220,248,158,185
167,3,106,138,238,260
167,4,1,32,454,482
167,5,402,434,281,309
168,1,225,251,27,55
168,2,220,248,157,184
168,3,106,138,238,260
168,4,0,31,454,482
168,5,401,433,281,309
169,1,225,251,26,54
169,2,220,248,157,184
169,3,106,138,238,260
169,4,0,31,454,482
169,5,401,433,281,309
170,1,224,250,26,54
170,2,220,248,157,184
170,3,106,138,238,260
170,4,0,30,454,482
170,5,401,433,281,309
171,1,224,250,26,54
171,2,220,248,157,184
171,3,106,138,238,260
171,4,0,30,454,482
171,5,401,433,281,309
172,1,224,250,26,54
172,2,220,248,157,184
172,3,106,138,239,261
172,4,0,30,454,482
172,5,400,432,281,309
173,1,223,249,26,54
173,2,220,248,156,183
173,3,106,138,239,261
173,5,400,432,281,309
174,1,223,249,26,54
174,2,220,248,156,183
174,3,106,138,239,261
174,5,400,432,281,309
175,1,222,248,25,53
175,2,220,248,156,183
175,3,107,139,239,261
175,5,400,432,281,309
176,1,222,248,25,53
176,2,220,248,156,183
176,3,107,139,239,261
176,5,400,432,281,309
177,1,222,248,25,53
177,2,220,248,156,183
177,3,107,139,240,262
177,5,399,431,281,309
178,1,221,247,25,53
178,2,220,248,155,182
178,3,107,139,240,262
178,5,399,431,281,309
179,1,221,247,25,53
179,2,220,248,155,182
179,3,107,139,240,262
179,5,399,431,281,309
180,1,221,247,24,52
180,2,220,248,155,182
180,3,107,139,240,262
180,5,399,431,281,309
181,1,220,246,24,52
181,2,220,248,155,182
181,3,107,139,240,262
181,5,398,430,281,309
182,1,220,246,24,52
182,2,220,248,155,182
182,3,107,139,241,263
182,5,398,430,281,309
183,1,220,246,24,52
183,2,220,248,154,181
183,3,107,139,241,263
183,5,398,430,281,309
184,1,219,245,24,52
184,2,220,248,154,181
184,3,107,139,241,263
184,5,398,430,281,309
185,1,219,245,23,51
185,2,220,248,154,181
185,3,107,139,241,263
185,5,397,429,281,309
186,1,219,245,23,51
186,2,219,247,154,181
186,3,107,139,242,264
186,5,397,429,281,309
187,1,218,244,23,51
187,2,219,247,154,181
187,3,107,139,242,264
187,5,397,429,281,309
188,1,218,244,23,51
188,2,219,247,153,180
188,3,107,139,242,264
188,5,397,429,282,310
189,1,218,244,23,51
189,2,219,247,153,180
189,3,107,139,242,264
189,5,396,428,282,310
190,1,217,243,23,51
190,2,219,247,153,180
190,3,107,139,242,264
190,5,396,428,282,310
191,1,217,243,22,50
191,2,219,247,153,180
191,3,107,139,243,265
191,5,396,428,282,310
192,1,217,243,22,50
192,2,219,247,153,180
192,3,107,139,243,265
192,5,396,428,282,310
193,1,216,242,22,50
193,2,219,247,152,179
193,3,107,139,243,265
193,5,395,427,282,310
194,1,216,242,22,50
194,2,219,247,152,179
194,3,107,139,243,265
194,5,395,427,282,310
195,1,216,242,22,50
195,2,219,247,152,179
195,3,107,139,243,265
195,5,395,427,282,310
196,1,215,241,21,49
196,2,219,247,152,179
196,3,107,139,244,266
196,5,395,427,282,310
197,1,215,241,21,49
197,2,219,247,152,179
197,3,107,139,244,266
197,5,394,426,282,310
198,1,215,241,21,49
198,2,219,247,151,178
198,3,107,139,244,266
198,5,394,426,282,310
199,1,214,240,21,49
199,2,219,247,151,178
199,3,107,139,245,267
199,5,394,426,282,310
200,1,214,240,21,49
200,2,219,247,151,178
200,3,107,139,245,267
200,5,394,426,282,310
201,1,214,240,20,48
201,2,219,247,151,178
201,3,107,139,245,267
201,5,394,426,282,310
202,1,213,239,20,48
202,2,219,247,151,178
202,3,107,139,245,267
202,5,393,425,282,310
203,1,213,239,20,48
203,2,219,247,150,177
203,3,108,140,245,267
203,5,393,425,282,310
204,1,213,239,20,48
204,2,219,247,150,177
204,3,108,140,245,267
204,5,393,425,282,310
205,1,212,238,20,48
205,2,219,247,150,177
205,3,108,140,246,268
205,5,393,425,282,310
206,1,212,238,20,48
206,2,219,247,150,177
206,3,108,140,246,268
206,5,392,424,282,310
207,1,212,238,19,47
207,2,219,247,150,177
207,3,108,140,246,268
207,5,392,424,282,310
208,1,211,237,19,47
208,2,219,247,149,176
208,3,108,140,246,268
208,5,392,424,282,310
209,1,211,237,19,47
209,2,218,246,149,176
209,3,108,140,246,268
209,5,392,424,282,310
210,1,211,237,19,47
210,2,218,246,149,176
210,3,108,140,247,269
210,5,391,423,282,310
211,1,210,236,19,47
211,2,218,246,149,176
211,3,108,140,247,269
211,5,391,423,282,310
212,1,210,236,18,46
212,2,218,246,149,176
212,3,108,140,247,269
212,5,391,423,282,310
213,1,210,236,18,46
213,2,218,246,148,175
213,3,108,140,248,270
213,5,391,423,282,310
214,1,209,235,18,46
214,2,218,246,148,175
214,3,108,140,248,270
214,5,390,422,282,310
215,1,209,235,18,46
215,2,218,246,148,175
215,3,108,140,248,270
215,5,390,422,282,310
216,1,209,235,18,46
216,2,218,246,148,175
216,3,108,140,248,270
216,5,390,422,282,310
217,1,208,234,18,46
217,2,218,246,148,175
217,3,108,140,248,270
217,5,390,422,282,310
218,1,208,234,17,45
218,2,218,246,147,174
218,3,108,140,248,270
218,5,389,421,282,310
219,1,208,234,17,45
219,2,218,246,147,174
219,3,108,140,249,271
219,5,389,421,282,310
220,1,207,233,17,45
220,2,218,246,147,174
220,3,108,140,249,271
220,5,389,421,282,310
221,1,207,233,17,45
221,2,218,246,147,174
221,3,108,140,249,271
221,5,389,421,282,310
222,1,207,233,17,45
222,2,218,246,147,174
222,3,108,140,249,271
222,5,388,420,282,310
223,1,206,232,16,44
223,2,218,246,146,173
223,3,108,140,249,271
223,5,388,420,282,310
224,1,206,232,16,44
224,2,218,246,146,173
224,3,108,140,250,272
224,5,388,420,282,310
225,1,206,232,16,44
225,2,218,246,146,173
225,3,108,140,250,272
225,5,388,420,283,311
226,1,205,231,16,44
226,2,218,246,146,173
226,3,108,140,250,272
226,5,388,420,283,311
227,1,205,231,16,44
227,2,218,246,146,173
227,3,108,140,250,272
227,5,387,419,283,311
228,1,205,231,15,43
228,2,218,246,145,172
228,3,108,140,250,272
228,5,387,419,283,311
229,1,204,230,15,43
229,2,218,246,145,172
229,3,108,140,251,273
229,5,387,419,283,311
230,1,204,230,15,43
230,2,218,246,145,172
230,3,108,140,251,273
230,5,387,419,283,311
231,1,204,230,15,43
231,2,218,246,145,172
231,3,108,140,251,273
231,5,386,418,283,311
232,1,203,229,15,43
232,2,217,245,145,172
232,3,109,141,251,273
232,5,386,418,283,311
233,1,203,229,15,43
233,2,217,245,144,171
233,3,109,141,252,274
233,5,386,418,283,311
234,1,202,228,14,42
234,2,217,245,144,171
234,3,109,141,252,274
234,5,386,418,283,311
235,1,202,228,14,42
235,2,217,245,144,171
235,3,109,141,252,274
235,5,385,417,283,311
236,1,202,228,14,42
236,2,217,245,144,171
236,3,109,141,252,274
236,5,385,417,283,311
237,1,201,227,14,42
237,2,217,245,144,171
237,3,109,141,252,274
237,5,385,417,283,311
238,1,201,227,14,42
238,2,217,245,143,170
238,3,109,141,253,275
238,5,385,417,283,311
239,1,201,227,13,41
239,2,217,245,143,170
239,3,109,141,253,275
239,5,384,416,283,311
240,1,200,226,13,41
240,2,217,245,143,170
240,3,109,141,253,275
240,5,384,416,283,311
241,1,200,226,13,41
241,2,217,245,143,170
241,3,109,141,253,275
241,5,384,416,283,311
242,1,200,226,13,41
242,2,217,245,143,170
242,3,109,141,253,275
242,5,384,416,283,311
243,1,199,225,13,41
243,2,217,245,142,169
243,3,109,141,254,276
243,5,383,415,283,311
244,1,199,225,12,40
244,2,217,245,142,169
244,3,109,141,254,276
244,5,383,415,283,311
245,1,199,225,12,40
245,2,217,245,142,169
245,3,109,141,254,276
245,5,383,415,283,311
246,1,198,224,12,40
246,2,217,245,142,169
246,3,109,141,255,277
246,5,383,415,283,311
247,1,198,224,12,40
247,2,217,245,142,169
247,3,109,141,255,277
247,5,382,414,283,311
248,1,198,224,12,40
248,2,217,245,141,168
248,3,109,141,255,277
248,5,382,414,283,311
249,1,197,223,12,40
249,2,217,245,141,168
249,3,109,141,255,277
249,5,382,414,283,311
250,1,197,223,11,39
250,2,217,245,141,168
250,3,109,141,255,277
250,5,382,414,283,311
