19,4,60.348715053461575,79,110,466,494
19,5,307.96126112316045,454,486,284,312
20,1,118.78539412693323,287,313,58,86
20,2,94.72772430544094,228,256,195,222
20,3,1215.5750315736293,61,93,158,180
20,4,60.348715053461575,78,109,466,494
20,5,307.96126112316045,455,487,284,312
21,1,118.78539412693323,288,314,58,86
21,2,94.72772430544094,228,256,195,222
21,3,1215.5750315736293,59,91,156,178
21,4,60.348715053461575,78,109,466,494
21,5,307.96126112316045,455,487,285,313
22,1,118.78539412693323,288,314,58,86
22,2,94.72772430544094,228,256,196,223
22,3,1215.5750315736293,57,89,153,175
22,4,60.348715053461575,78,109,466,494
22,5,307.96126112316045,456,488,285,313
23,1,118.78539412693323,288,314,58,86
23,2,94.72772430544094,228,256,196,223
23,3,1215.5750315736293,55,87,151,173
23,4,60.348715053461575,78,109,466,494
23,5,307.96126112316045,457,489,286,314
24,1,118.78539412693323,289,315,58,86
24,2,94.72772430544094,228,256,196,223
24,3,1215.5750315736293,53,85,149,171
24,4,60.348715053461575,78,109,466,494
24,5,307.96126112316045,457,489,286,314
25,1,118.78539412693323,289,315,58,86
25,2,94.72772430544094,228,256,196,223
25,3,1215.5750315736293,51,83,147,169
25,4,60.348715053461575,78,109,466,494
25,5,307.96126112316045,458,490,286,314
26,1,118.78539412693323,289,315,58,86
26,2,94.72772430544094,228,256,197,224
26,3,1215.5750315736293,49,81,144,166
26,4,60.348715053461575,78,109,466,494
26,5,307.96126112316045,459,491,287,315
27,1,118.78539412693323,289,315,59,87
27,2,94.72772430544094,228,256,197,224
27,3,1215.5750315736293,47,79,142,164
27,4,60.348715053461575,77,108,466,494
27,5,307.96126112316045,459,491,287,315
28,1,118.78539412693323,290,316,59,87
28,2,94.72772430544094,229,257,197,224
28,3,1215.5750315736293,45,77,140,162
28,4,60.348715053461575,77,108,466,494
28,5,307.96126112316045,460,492,288,316
29,1,118.78539412693323,290,316,59,87
29,2,94.72772430544094,229,257,197,224
29,3,1215.5750315736293,43,75,138,160
29,4,60.348715053461575,77,108,466,494
29,5,307.96126112316045,461,493,288,316
30,1,118.78539412693323,290,316,59,87
30,2,94.72772430544094,229,257,198,225
30,3,1215.5750315736293,41,73,135,157
30,4,60.348715053461575,77,108,466,494
30,5,307.96126112316045,461,493,288,316
31,1,118.78539412693323,291,317,59,87
31,2,94.72772430544094,229,257,198,225
31,3,1215.5750315736293,39,71,133,155
31,4,60.348715053461575,77,108,466,494
31,5,307.96126112316045,462,494,289,317
32,1,118.78539412693323,291,317,59,87
32,2,94.72772430544094,229,257,198,225
32,3,1215.5750315736293,37,69,131,153
32,4,60.348715053461575,77,108,466,494
32,5,307.96126112316045,463,495,289,317
33,1,118.78539412693323,291,317,59,87
33,2,94.72772430544094,229,257,198,225
33,3,1215.5750315736293,35,67,128,150
33,4,60.348715053461575,77,108,466,494
33,5,307.96126112316045,463,495,290,318
34,1,118.78539412693323,292,318,59,87
34,2,94.72772430544094,229,257,198,225
34,3,1215.5750315736293,33,65,126,148
34,4,60.348715053461575,76,107,466,494
34,5,307.96126112316045,464,496,290,318
35,1,118.78539412693323,292,318,59,87
35,2,94.72772430544094,229,257,199,226
35,3,1215.5750315736293,31,63,124,146
35,4,60.348715053461575,76,107,466,494
35,5,307.96126112316045,465,497,290,318
36,1,118.78539412693323,292,318,59,87
36,2,94.72772430544094,229,257,199,226
36,3,1215.5750315736293,29,61,122,144
36,4,60.348715053461575,76,107,466,494
36,5,307.96126112316045,465,497,291,319
37,1,118.78539412693323,292,318,59,87
37,2,94.72772430544094,229,257,199,226
37,3,1215.5750315736293,27,59,119,141
37,4,60.348715053461575,76,107,466,494
37,5,307.96126112316045,466,498,291,319
38,1,118.78539412693323,293,319,59,87
38,2,94.72772430544094,229,257,199,226
38,3,1215.5750315736293,25,57,117,139
38,4,60.348715053461575,76,107,466,494
38,5,307.96126112316045,467,499,291,319
39,1,118.78539412693323,293,319,59,87
39,2,94.72772430544094,229,257,200,227
39,3,1215.5750315736293,23,55,115,137
39,4,60.348715053461575,76,107,466,494
39,5,307.96126112316045,467,499,292,320
40,1,118.78539412693323,293,319,59,87
40,2,94.72772430544094,229,257,200,227
40,3,1215.5750315736293,20,52,112,134
40,4,60.348715053461575,75,106,466,494
40,5,307.96126112316045,468,500,292,320
41,1,118.78539412693323,294,320,59,87
41,2,94.72772430544094,229,257,200,227
41,3,1215.5750315736293,18,50,110,132
41,4,60.348715053461575,75,106,466,494
41,5,307.96126112316045,469,501,293,321
42,1,118.78539412693323,294,320,59,87
42,2,94.72772430544094,229,257,200,227
42,3,1215.5750315736293,16,48,108,130
42,4,60.348715053461575,75,106,466,494
42,5,307.96126112316045,469,501,293,321
43,1,118.78539412693323,294,320,59,87
43,2,94.72772430544094,229,257,201,228
43,3,1215.5750315736293,14,46,106,128
43,4,60.348715053461575,75,106,466,494
43,5,307.96126112316045,470,502,293,321
44,1,118.78539412693323,294,320,59,87
44,2,94.72772430544094,229,257,201,228
44,3,1215.5750315736293,12,44,103,125
44,4,60.348715053461575,75,106,466,494
44,5,307.96126112316045,471,503,294,322
45,1,118.78539412693323,295,321,59,87
45,2,94.72772430544094,229,257,201,228
45,3,1215.5750315736293,10,42,101,123
45,4,60.348715053461575,75,106,466,494
45,5,307.96126112316045,471,503,294,322
46,1,118.78539412693323,295,321,59,87
46,2,94.72772430544094,229,257,201,228
46,3,1215.5750315736293,8,40,99,121
46,4,60.348715053461575,75,106,466,494
46,5,307.96126112316045,472,504,295,323
47,1,118.78539412693323,295,321,59,87
47,2,94.72772430544094,229,257,202,229
47,3,1215.5750315736293,6,38,97,119
47,4,60.348715053461575,74,105,466,494
47,5,307.96126112316045,473,505,295,323
48,1,118.78539412693323,296,322,59,87
48,2,94.72772430544094,229,257,202,229
48,3,1215.5750315736293,4,36,94,116
48,4,60.348715053461575,74,105,466,494
48,5,307.96126112316045,473,505,295,323
49,1,118.78539412693323,296,322,59,87
49,2,94.72772430544094,229,257,202,229
49,3,1215.5750315736293,2,34,92,114
49,4,60.348715053461575,74,105,466,494
49,5,307.96126112316045,474,506,296,324
50,1,118.78539412693323,296,322,59,87
50,2,94.72772430544094,229,257,202,229
50,3,1215.5750315736293,0,32,90,112
50,4,60.348715053461575,74,105,466,494
50,5,307.96126112316045,475,507,296,324
51,1,118.78539412693323,297,323,59,87
51,2,94.72772430544094,229,257,202,229
51,4,60.348715053461575,74,105,466,494
51,5,307.96126112316045,475,507,297,325
52,1,118.78539412693323,297,323,59,87
52,2,94.72772430544094,229,257,203,230
52,4,60.348715053461575,74,105,466,494
52,5,307.96126112316045,476,508,297,325
53,1,118.78539412693323,297,323,60,88
53,2,94.72772430544094,229,257,203,230
53,4,60.348715053461575,73,104,466,494
53,5,307.96126112316045,477,509,297,325
54,1,118.78539412693323,297,323,60,88
54,2,94.72772430544094,229,257,203,230
54,4,60.348715053461575,73,104,466,494
54,5,307.96126112316045,477,509,298,326
55,1,118.78539412693323,298,324,60,88
55,2,94.72772430544094,230,258,203,230
55,4,60.348715053461575,73,104,466,494
55,5,307.96126112316045,478,510,298,326
56,1,118.78539412693323,298,324,60,88
56,2,94.72772430544094,230,258,204,231
56,4,60.348715053461575,73,104,466,494
56,5,307.96126112316045,479,511,299,327
57,1,118.78539412693323,298,324,60,88
57,2,94.72772430544094,230,258,204,231
57,4,60.348715053461575,73,104,466,494
57,5,307.96126112316045,479,511,299,327
58,1,118.78539412693323,299,325,60,88
58,2,94.72772430544094,230,258,204,231
58,4,60.348715053461575,73,104,466,494
58,5,307.96126112316045,480,512,299,327
59,1,118.78539412693323,299,325,60,88
59,2,94.72772430544094,230,258,204,231
59,4,60.348715053461575,73,104,466,494
60,1,118.78539412693323,299,325,60,88
60,2,94.72772430544094,230,258,205,232
60,4,60.348715053461575,72,103,466,494
61,1,118.78539412693323,300,326,60,88
61,2,94.72772430544094,230,258,205,232
61,4,60.348715053461575,72,103,466,494
62,1,118.78539412693323,300,326,60,88
62,2,94.72772430544094,230,258,205,232
62,4,60.348715053461575,72,103,466,494
63,1,118.78539412693323,300,326,60,88
63,2,94.72772430544094,230,258,205,232
63,4,60.348715053461575,72,103,466,494
64,1,118.78539412693323,300,326,60,88
64,2,94.72772430544094,230,258,206,233
64,4,60.348715053461575,72,103,466,494
65,1,118.78539412693323,301,327,60,88
65,2,94.72772430544094,230,258,206,233
65,4,60.348715053461575,72,103,466,494
66,1,118.78539412693323,301,327,60,88
66,2,94.72772430544094,230,258,206,233
66,4,60.348715053461575,72,103,466,494
67,1,118.78539412693323,301,327,60,88
67,2,94.72772430544094,230,258,206,233
67,4,60.348715053461575,71,102,466,494
68,1,118.78539412693323,302,328,60,88
68,2,94.72772430544094,230,258,206,233
68,4,60.348715053461575,71,102,466,494
69,1,118.78539412693323,302,328,60,88
69,2,94.72772430544094,230,258,207,234
69,4,60.348715053461575,71,102,466,494
70,1,118.78539412693323,302,328,60,88
70,2,94.72772430544094,230,258,207,234
70,4,60.348715053461575,71,102,466,494
71,1,118.78539412693323,302,328,60,88
71,2,94.72772430544094,230,258,207,234
71,4,60.348715053461575,71,102,466,494
72,1,118.78539412693323,303,329,60,88
72,2,94.72772430544094,230,258,207,234
72,4,60.348715053461575,71,102,466,494
73,1,118.78539412693323,303,329,60,88
73,2,94.72772430544094,230,258,208,235
73,4,60.348715053461575,70,101,466,494
74,1,118.78539412693323,303,329,60,88
74,2,94.72772430544094,230,258,208,235
74,4,60.348715053461575,70,101,466,494
75,1,118.78539412693323,304,330,60,88
75,2,94.72772430544094,230,258,208,235
75,4,60.348715053461575,70,101,466,494
76,1,118.78539412693323,304,330,60,88
76,2,94.72772430544094,230,258,208,235
76,4,60.348715053461575,70,101,466,494
77,1,118.78539412693323,304,330,60,88
77,2,94.72772430544094,230,258,209,236
77,4,60.348715053461575,70,101,466,494
78,1,118.78539412693323,305,331,60,88
78,2,94.72772430544094,230,258,209,236
78,4,60.348715053461575,70,101,466,494
79,1,118.78539412693323,305,331,60,88
79,2,94.72772430544094,230,258,209,236
79,4,60.348715053461575,70,101,466,494
80,1,118.78539412693323,305,331,61,89
80,2,94.72772430544094,230,258,209,236
80,4,60.348715053461575,69,100,466,494
81,1,118.78539412693323,305,331,61,89
81,2,94.72772430544094,230,258,210,237
81,4,60.348715053461575,69,100,466,494
82,1,118.78539412693323,306,332,61,89
82,2,94.72772430544094,230,258,210,237
82,4,60.348715053461575,69,100,466,494
83,1,118.78539412693323,306,332,61,89
83,2,94.72772430544094,231,259,210,237
83,4,60.348715053461575,69,100,466,494
84,1,118.78539412693323,306,332,61,89
84,2,94.72772430544094,231,259,210,237
84,4,60.348715053461575,69,100,466,494
85,1,118.78539412693323,307,333,61,89
85,2,94.72772430544094,231,259,210,237
85,4,60.348715053461575,69,100,466,494
86,1,118.78539412693323,307,333,61,89
86,2,94.72772430544094,231,259,211,238
86,4,60.348715053461575,68,99,466,494
87,1,118.78539412693323,307,333,61,89
87,2,94.72772430544094,231,259,211,238
87,4,60.348715053461575,68,99,466,494
88,1,118.78539412693323,307,333,61,89
88,2,94.72772430544094,231,259,211,238
88,4,60.348715053461575,68,99,466,494
89,1,118.78539412693323,308,334,61,89
89,2,94.72772430544094,231,259,211,238
89,4,60.348715053461575,68,99,466,494
90,1,118.78539412693323,308,334,61,89
90,2,94.72772430544094,231,259,212,239
90,4,60.348715053461575,68,99,466,494
91,1,118.78539412693323,308,334,61,89
91,2,94.72772430544094,231,259,212,239
91,4,60.348715053461575,68,99,466,494
92,1,118.78539412693323,309,335,61,89
92,2,94.72772430544094,231,259,212,239
92,4,60.348715053461575,68,99,466,494
93,1,118.78539412693323,309,335,61,89
93,2,94.72772430544094,231,259,212,239
93,4,60.348715053461575,67,98,466,494
94,1,118.78539412693323,309,335,61,89
94,2,94.72772430544094,231,259,213,240
94,4,60.348715053461575,67,98,466,494
95,1,118.78539412693323,310,336,61,89
95,2,94.72772430544094,231,259,213,240
95,4,60.348715053461575,67,98,466,494
96,1,118.78539412693323,310,336,61,89
96,2,94.72772430544094,231,259,213,240
96,4,60.348715053461575,67,98,466,494
97,1,118.78539412693323,310,336,61,89
97,2,94.72772430544094,231,259,213,240
97,4,60.348715053461575,67,98,466,494
98,1,118.78539412693323,310,336,61,89
98,2,94.72772430544094,231,259,213,240
98,4,60.348715053461575,67,98,466,494
99,1,118.78539412693323,311,337,61,89
99,2,94.72772430544094,231,259,214,241
99,4,60.348715053461575,67,98,466,494
100,1,118.78539412693323,311,337,61,89
100,2,94.72772430544094,231,259,214,241
100,4,60.348715053461575,66,97,466,494
101,1,118.78539412693323,311,337,61,89
101,2,94.72772430544094,231,259,214,241
101,4,60.348715053461575,66,97,466,494
102,1,118.78539412693323,312,338,61,89
102,2,94.72772430544094,231,259,214,241
102,4,60.348715053461575,66,97,466,494
103,1,118.78539412693323,312,338,61,89
103,2,94.72772430544094,231,259,215,242
103,4,60.348715053461575,66,97,466,494
104,1,118.78539412693323,312,338,61,89
104,2,94.72772430544094,231,259,215,242
104,4,60.348715053461575,66,97,466,494
105,1,118.78539412693323,313,339,61,89
105,2,94.72772430544094,231,259,215,242
105,4,60.348715053461575,66,97,466,494
106,1,118.78539412693323,313,339,62,90
106,2,94.72772430544094,231,259,215,242
106,4,60.348715053461575,65,96,466,494
107,1,118.78539412693323,313,339,62,90
107,2,94.72772430544094,231,259,216,243
107,4,60.348715053461575,65,96,466,494
108,1,118.78539412693323,313,339,62,90
108,2,94.72772430544094,231,259,216,243
108,4,60.348715053461575,65,96,466,494
109,1,118.78539412693323,314,340,62,90
109,2,94.72772430544094,231,259,216,243
109,4,60.348715053461575,65,96,466,494
110,1,118.78539412693323,314,340,62,90
110,2,94.72772430544094,232,260,216,243
110,4,60.348715053461575,65,96,466,494
111,1,118.78539412693323,314,340,62,90
111,2,94.72772430544094,232,260,217,244
111,4,60.348715053461575,65,96,466,494
112,1,118.78539412693323,315,341,62,90
112,2,94.72772430544094,232,260,217,244
112,4,60.348715053461575,65,96,466,494
113,1,118.78539412693323,315,341,62,90
113,2,94.72772430544094,232,260,217,244
113,4,60.348715053461575,64,95,466,494
114,1,118.78539412693323,315,341,62,90
114,2,94.72772430544094,232,260,217,244
114,4,60.348715053461575,64,95,466,494
115,1,118.78539412693323,315,341,62,90
115,2,94.72772430544094,232,260,217,244
115,4,60.348715053461575,64,95,466,494
116,1,118.78539412693323,316,342,62,90
116,2,94.72772430544094,232,260,218,245
116,4,60.348715053461575,64,95,466,494
117,1,118.78539412693323,316,342,62,90
117,2,94.72772430544094,232,260,218,245
117,4,60.348715053461575,64,95,466,494
118,1,118.78539412693323,316,342,62,90
118,2,94.72772430544094,232,260,218,245
118,4,60.348715053461575,64,95,466,494
119,1,118.78539412693323,317,343,62,90
119,2,94.72772430544094,232,260,218,245
119,4,60.348715053461575,64,95,466,494
120,1,118.78539412693323,317,343,62,90
120,2,94.72772430544094,232,260,219,246
120,4,60.348715053461575,63,94,466,494
121,1,118.78539412693323,317,343,62,90
121,2,94.72772430544094,232,260,219,246
121,4,60.348715053461575,63,94,466,494
122,1,118.78539412693323,318,344,62,90
122,2,94.72772430544094,232,260,219,246
122,4,60.348715053461575,63,94,466,494
123,1,118.78539412693323,318,344,62,90
123,2,94.72772430544094,232,260,219,246
123,4,60.348715053461575,63,94,466,494
124,1,118.78539412693323,318,344,62,90
124,2,94.72772430544094,232,260,220,247
124,4,60.348715053461575,63,94,466,494
125,1,118.78539412693323,318,344,62,90
125,2,94.72772430544094,232,260,220,247
125,4,60.348715053461575,63,94,466,494
126,1,118.78539412693323,319,345,62,90
126,2,94.72772430544094,232,260,220,247
126,4,60.348715053461575,62,93,466,494
127,1,118.78539412693323,319,345,62,90
127,2,94.72772430544094,232,260,220,247
127,4,60.348715053461575,62,93,466,494
128,1,118.78539412693323,319,345,62,90
128,2,94.72772430544094,232,260,221,248
128,4,60.348715053461575,62,93,466,494
129,1,118.78539412693323,320,346,62,90
129,2,94.72772430544094,232,260,221,248
129,4,60.348715053461575,62,93,466,494
130,1,118.78539412693323,320,346,62,90
130,2,94.72772430544094,232,260,221,248
130,4,60.348715053461575,62,93,466,494
131,1,118.78539412693323,320,346,62,90
131,2,94.72772430544094,232,260,221,248
131,4,60.348715053461575,62,93,466,494
132,1,118.78539412693323,320,346,63,91
132,2,94.72772430544094,232,260,221,248
132,4,60.348715053461575,62,93,466,494
133,1,118.78539412693323,321,347,63,91
133,2,94.72772430544094,232,260,222,249
133,4,60.348715053461575,61,92,466,494
134,1,118.78539412693323,321,347,63,91
134,2,94.72772430544094,232,260,222,249
134,4,60.348715053461575,61,92,466,494
135,1,118.78539412693323,321,347,63,91
135,2,94.72772430544094,232,260,222,249
135,4,60.348715053461575,61,92,466,494
136,1,118.78539412693323,322,348,63,91
136,2,94.72772430544094,232,260,222,249
136,4,60.348715053461575,61,92,466,494
137,1,118.78539412693323,322,348,63,91
137,2,94.72772430544094,232,260,223,250
137,4,60.348715053461575,61,92,466,494
138,1,118.78539412693323,322,348,63,91
138,2,94.72772430544094,233,261,223,250
138,4,60.348715053461575,61,92,466,494
139,1,118.78539412693323,323,349,63,91
139,2,94.72772430544094,233,261,223,250
139,4,60.348715053461575,60,91,466,494
140,1,118.78539412693323,323,349,63,91
140,2,94.72772430544094,233,261,223,250
140,4,60.348715053461575,60,91,466,494
141,1,118.78539412693323,323,349,63,91
141,2,94.72772430544094,233,261,224,251
141,4,60.348715053461575,60,91,466,494
142,1,118.78539412693323,323,349,63,91
142,2,94.72772430544094,233,261,224,251
142,4,60.348715053461575,60,91,466,494
143,1,118.78539412693323,324,350,63,91
143,2,94.72772430544094,233,261,224,251
143,4,60.348715053461575,60,91,466,494
144,1,118.78539412693323,324,350,63,91
144,2,94.72772430544094,233,261,224,251
144,4,60.348715053461575,60,91,466,494
145,1,118.78539412693323,324,350,63,91
145,2,94.72772430544094,233,261,225,252
145,4,60.348715053461575,60,91,466,494
146,1,118.78539412693323,325,351,63,91
146,2,94.72772430544094,233,261,225,252
146,4,60.348715053461575,59,90,466,494
147,1,118.78539412693323,325,351,63,91
147,2,94.72772430544094,233,261,225,252
147,4,60.348715053461575,59,90,466,494
148,1,118.78539412693323,325,351,63,91
148,2,94.72772430544094,233,261,225,252
148,4,60.348715053461575,59,90,466,494
149,1,118.78539412693323,325,351,63,91
149,2,94.72772430544094,233,261,225,252
149,4,60.348715053461575,59,90,466,494
150,1,118.78539412693323,326,352,63,91
150,2,94.72772430544094,233,261,226,253
150,4,60.348715053461575,59,90,466,494
151,1,118.78539412693323,326,352,63,91
151,2,94.72772430544094,233,261,226,253
151,4,60.348715053461575,59,90,466,494
152,1,118.78539412693323,326,352,63,91
152,2,94.72772430544094,233,261,226,253
152,4,60.348715053461575,59,90,466,494
153,1,118.78539412693323,327,353,63,91
153,2,94.72772430544094,233,261,226,253
153,4,60.348715053461575,58,89,466,494
154,1,118.78539412693323,327,353,63,91
154,2,94.72772430544094,233,261,227,254
154,4,60.348715053461575,58,89,466,494
155,1,118.78539412693323,327,353,63,91
155,2,94.72772430544094,233,261,227,254
155,4,60.348715053461575,58,89,466,494
156,1,118.78539412693323,328,354,63,91
156,2,94.72772430544094,233,261,227,254
156,4,60.348715053461575,58,89,466,494
157,1,118.78539412693323,328,354,63,91
157,2,94.72772430544094,233,261,227,254
157,4,60.348715053461575,58,89,466,494
158,1,118.78539412693323,328,354,63,91
158,2,94.72772430544094,233,261,228,255
158,4,60.348715053461575,58,89,466,494
159,1,118.78539412693323,328,354,64,92
159,2,94.72772430544094,233,261,228,255
159,4,60.348715053461575,57,88,466,494
160,1,118.78539412693323,329,355,64,92
160,2,94.72772430544094,233,261,228,255
160,4,60.348715053461575,57,88,466,494
161,1,118.78539412693323,329,355,64,92
161,2,94.72772430544094,233,261,228,255
161,4,60.348715053461575,57,88,466,494
162,1,118.78539412693323,329,355,64,92
162,2,94.72772430544094,233,261,229,256
162,4,60.348715053461575,57,88,466,494
163,1,118.78539412693323,330,356,64,92
163,2,94.72772430544094,233,261,229,256
163,4,60.348715053461575,57,88,466,494
164,1,118.78539412693323,330,356,64,92
164,2,94.72772430544094,233,261,229,256
164,4,60.348715053461575,57,88,466,494
165,1,118.78539412693323,330,356,64,92
165,2,94.72772430544094,234,262,229,256
165,4,60.348715053461575,57,88,466,494
166,1,118.78539412693323,331,357,64,92
166,2,94.72772430544094,234,262,229,256
166,4,60.348715053461575,56,87,466,494
167,1,118.78539412693323,331,357,64,92
167,2,94.72772430544094,234,262,230,257
167,4,60.348715053461575,56,87,466,494
168,1,118.78539412693323,331,357,64,92
168,2,94.72772430544094,234,262,230,257
168,4,60.348715053461575,56,87,466,494
169,1,118.78539412693323,331,357,64,92
169,2,94.72772430544094,234,262,230,257
169,4,60.348715053461575,56,87,466,494
170,1,118.78539412693323,332,358,64,92
170,2,94.72772430544094,234,262,230,257
170,4,60.348715053461575,56,87,466,494
171,1,118.78539412693323,332,358,64,92
171,2,94.72772430544094,234,262,231,258
171,4,60.348715053461575,56,87,466,494
172,1,118.78539412693323,332,358,64,92
172,2,94.72772430544094,234,262,231,258
172,4,60.348715053461575,55,86,466,494
173,1,118.78539412693323,333,359,64,92
173,2,94.72772430544094,234,262,231,258
173,4,60.348715053461575,55,86,466,494
174,1,118.78539412693323,333,359,64,92
174,2,94.72772430544094,234,262,231,258
174,4,60.348715053461575,55,86,466,494
175,1,118.78539412693323,333,359,64,92
175,2,94.72772430544094,234,262,232,259
175,4,60.348715053461575,55,86,466,494
176,1,118.78539412693323,333,359,64,92
176,2,94.72772430544094,234,262,232,259
176,4,60.348715053461575,55,86,466,494
177,1,118.78539412693323,334,360,64,92
177,2,94.72772430544094,234,262,232,259
177,4,60.348715053461575,55,86,466,494
178,1,118.78539412693323,334,360,64,92
178,2,94.72772430544094,234,262,232,259
178,4,60.348715053461575,55,86,466,494
179,1,118.78539412693323,334,360,64,92
179,2,94.72772430544094,234,262,232,259
179,4,60.348715053461575,54,85,466,494
180,1,118.78539412693323,335,361,64,92
180,2,94.72772430544094,234,262,233,260
180,4,60.348715053461575,54,85,466,494
181,1,118.78539412693323,335,361,64,92
181,2,94.72772430544094,234,262,233,260
181,4,60.348715053461575,54,85,466,494
182,1,118.78539412693323,335,361,64,92
182,2,94.72772430544094,234,262,233,260
182,4,60.348715053461575,54,85,466,494
183,1,118.78539412693323,336,362,64,92
183,2,94.72772430544094,234,262,233,260
183,4,60.348715053461575,54,85,466,494
184,1,118.78539412693323,336,362,64,92
184,2,94.72772430544094,234,262,234,261
184,4,60.348715053461575,54,85,466,494
185,1,118.78539412693323,336,362,65,93
185,2,94.72772430544094,234,262,234,261
185,4,60.348715053461575,54,85,466,494
186,1,118.78539412693323,336,362,65,93
186,2,94.72772430544094,234,262,234,261
186,4,60.348715053461575,53,84,466,494
187,1,118.78539412693323,337,363,65,93
187,2,94.72772430544094,234,262,234,261
187,4,60.348715053461575,53,84,466,494
188,1,118.78539412693323,337,363,65,93
188,2,94.72772430544094,234,262,235,262
188,4,60.348715053461575,53,84,466,494
189,1,118.78539412693323,337,363,65,93
189,2,94.72772430544094,234,262,235,262
189,4,60.348715053461575,53,84,466,494
190,1,118.78539412693323,338,364,65,93
190,2,94.72772430544094,234,262,235,262
190,4,60.348715053461575,53,84,466,494
191,1,118.78539412693323,338,364,65,93
191,2,94.72772430544094,234,262,235,262
191,4,60.348715053461575,53,84,466,494
192,1,118.78539412693323,338,364,65,93
192,2,94.72772430544094,234,262,236,263
192,4,60.348715053461575,52,83,466,494
193,1,118.78539412693323,338,364,65,93
193,2,94.72772430544094,235,263,236,263
193,4,60.348715053461575,52,83,466,494
194,1,118.78539412693323,339,365,65,93
194,2,94.72772430544094,235,263,236,263
194,4,60.348715053461575,52,83,466,494
195,1,118.78539412693323,339,365,65,93
195,2,94.72772430544094,235,263,236,263
195,4,60.348715053461575,52,83,466,494
196,1,118.78539412693323,339,365,65,93
196,2,94.72772430544094,235,263,236,263
196,4,60.348715053461575,52,83,466,494
197,1,118.78539412693323,340,366,65,93
