21,1,1529.9446612635934,29,59,255,290
21,2,64.8219309114247,318,355,136,168
21,3,78.14355918600877,69,101,325,361
21,4,133.82115536608808,52,87,87,119
22,1,1529.9446612635934,26,56,253,288
22,2,64.8219309114247,318,355,136,168
22,3,78.14355918600877,69,101,326,362
22,4,133.82115536608808,52,87,87,119
23,1,1529.9446612635934,23,53,251,286
23,2,64.8219309114247,318,355,136,168
23,3,78.14355918600877,69,101,326,362
23,4,133.82115536608808,52,87,88,120
24,1,1529.9446612635934,20,50,249,284
24,2,64.8219309114247,318,355,136,168
24,3,78.14355918600877,69,101,326,362
24,4,133.82115536608808,52,87,88,120
25,1,1529.9446612635934,16,46,247,282
25,2,64.8219309114247,319,356,136,168
25,3,78.14355918600877,69,101,326,362
25,4,133.82115536608808,52,87,88,120
26,1,1529.9446612635934,13,43,245,280
26,2,64.8219309114247,319,356,136,168
26,3,78.14355918600877,69,101,326,362
26,4,133.82115536608808,51,86,89,121
27,1,1529.9446612635934,10,40,243,278
27,2,64.8219309114247,319,356,136,168
27,3,78.14355918600877,69,101,326,362
27,4,133.82115536608808,51,86,89,121
28,1,1529.9446612635934,7,37,240,275
28,2,64.8219309114247,319,356,136,168
28,3,78.14355918600877,69,101,327,363
28,4,133.82115536608808,51,86,89,121
29,1,1529.9446612635934,3,33,238,273
29,2,64.8219309114247,319,356,136,168
29,3,78.14355918600877,68,100,327,363
29,4,133.82115536608808,51,86,90,122
30,1,1529.9446612635934,0,30,236,271
30,2,64.8219309114247,319,356,136,168
30,3,78.14355918600877,68,100,327,363
30,4,133.82115536608808,51,86,90,122
31,2,64.8219309114247,319,356,136,168
31,3,78.14355918600877,68,100,327,363
31,4,133.82115536608808,51,86,90,122
32,2,64.8219309114247,320,357,136,168
32,3,78.14355918600877,68,100,327,363
32,4,133.82115536608808,51,86,91,123
33,2,64.8219309114247,320,357,136,168
33,3,78.14355918600877,68,100,328,364
33,4,133.82115536608808,51,86,91,123
34,2,64.8219309114247,320,357,136,168
34,3,78.14355918600877,68,100,328,364
34,4,133.82115536608808,51,86,91,123
35,2,64.8219309114247,320,357,136,168
35,3,78.14355918600877,68,100,328,364
35,4,133.82115536608808,50,85,91,123
36,2,64.8219309114247,320,357,136,168
36,3,78.14355918600877,68,100,328,364
36,4,133.82115536608808,50,85,92,124
37,2,64.8219309114247,320,357,136,168
37,3,78.14355918600877,68,100,328,364
37,4,133.82115536608808,50,85,92,124
38,2,64.8219309114247,321,358,136,168
38,3,78.14355918600877,68,100,328,364
38,4,133.82115536608808,50,85,92,124
39,2,64.8219309114247,321,358,136,168
39,3,78.14355918600877,68,100,329,365
39,4,133.82115536608808,50,85,93,125
40,2,64.8219309114247,321,358,136,168
40,3,78.14355918600877,68,100,329,365
40,4,133.82115536608808,50,85,93,125
41,2,64.8219309114247,321,358,136,168
41,3,78.14355918600877,68,100,329,365
41,4,133.82115536608808,50,85,93,125
42,2,64.8219309114247,321,358,136,168
42,3,78.14355918600877,68,100,329,365
42,4,133.82115536608808,50,85,94,126
43,2,64.8219309114247,321,358,136,168
43,3,78.14355918600877,67,99,329,365
43,4,133.82115536608808,49,84,94,126
44,2,64.8219309114247,322,359,136,168
44,3,78.14355918600877,67,99,330,366
44,4,133.82115536608808,49,84,94,126
45,2,64.8219309114247,322,359,136,168
45,3,78.14355918600877,67,99,330,366
45,4,133.82115536608808,49,84,95,127
46,2,64.8219309114247,322,359,136,168
46,3,78.14355918600877,67,99,330,366
46,4,133.82115536608808,49,84,95,127
47,2,64.8219309114247,322,359,136,168
47,3,78.14355918600877,67,99,330,366
47,4,133.82115536608808,49,84,95,127
48,2,64.8219309114247,322,359,137,169
48,3,78.14355918600877,67,99,330,366
48,4,133.82115536608808,49,84,96,128
49,2,64.8219309114247,322,359,137,169
49,3,78.14355918600877,67,99,330,366
49,4,133.82115536608808,49,84,96,128
50,2,64.8219309114247,323,360,137,169
50,3,78.14355918600877,67,99,331,367
50,4,133.82115536608808,49,84,96,128
51,2,64.8219309114247,323,360,137,169
51,3,78.14355918600877,67,99,331,367
51,4,133.82115536608808,49,84,97,129
52,2,64.8219309114247,323,360,137,169
52,3,78.14355918600877,67,99,331,367
52,4,133.82115536608808,48,83,97,129
53,2,64.8219309114247,323,360,137,169
53,3,78.14355918600877,67,99,331,367
53,4,133.82115536608808,48,83,97,129
54,2,64.8219309114247,323,360,137,169
54,3,78.14355918600877,67,99,331,367
54,4,133.82115536608808,48,83,97,129
55,2,64.8219309114247,323,360,137,169
55,3,78.14355918600877,67,99,332,368
55,4,133.82115536608808,48,83,98,130
56,2,64.8219309114247,324,361,137,169
56,3,78.14355918600877,67,99,332,368
56,4,133.82115536608808,48,83,98,130
57,2,64.8219309114247,324,361,137,169
57,3,78.14355918600877,66,98,332,368
57,4,133.82115536608808,48,83,98,130
58,2,64.8219309114247,324,361,137,169
58,3,78.14355918600877,66,98,332,368
58,4,133.82115536608808,48,83,99,131
59,2,64.8219309114247,324,361,137,169
59,3,78.14355918600877,66,98,332,368
59,4,133.82115536608808,48,83,99,131
60,2,64.8219309114247,324,361,137,169
60,3,78.14355918600877,66,98,332,368
60,4,133.82115536608808,47,82,99,131
61,2,64.8219309114247,324,361,137,169
61,3,78.14355918600877,66,98,333,369
61,4,133.82115536608808,47,82,100,132
62,2,64.8219309114247,324,361,137,169
62,3,78.14355918600877,66,98,333,369
62,4,133.82115536608808,47,82,100,132
63,2,64.8219309114247,325,362,137,169
63,3,78.14355918600877,66,98,333,369
63,4,133.82115536608808,47,82,100,132
64,2,64.8219309114247,325,362,137,169
64,3,78.14355918600877,66,98,333,369
64,4,133.82115536608808,47,82,101,133
65,2,64.8219309114247,325,362,137,169
65,3,78.14355918600877,66,98,333,369
65,4,133.82115536608808,47,82,101,133
66,2,64.8219309114247,325,362,137,169
66,3,78.14355918600877,66,98,334,370
66,4,133.82115536608808,47,82,101,133
67,2,64.8219309114247,325,362,137,169
67,3,78.14355918600877,66,98,334,370
67,4,133.82115536608808,47,82,102,134
68,2,64.8219309114247,325,362,137,169
68,3,78.14355918600877,66,98,334,370
68,4,133.82115536608808,47,82,102,134
69,2,64.8219309114247,326,363,137,169
69,3,78.14355918600877,66,98,334,370
69,4,133.82115536608808,46,81,102,134
70,2,64.8219309114247,326,363,137,169
70,3,78.14355918600877,66,98,334,370
70,4,133.82115536608808,46,81,102,134
71,2,64.8219309114247,326,363,137,169
71,3,78.14355918600877,65,97,334,370
71,4,133.82115536608808,46,81,103,135
72,2,64.8219309114247,326,363,137,169
72,3,78.14355918600877,65,97,335,371
72,4,133.82115536608808,46,81,103,135
73,2,64.8219309114247,326,363,137,169
73,3,78.14355918600877,65,97,335,371
73,4,133.82115536608808,46,81,103,135
74,2,64.8219309114247,326,363,137,169
74,3,78.14355918600877,65,97,335,371
74,4,133.82115536608808,46,81,104,136
75,2,64.8219309114247,327,364,137,169
75,3,78.14355918600877,65,97,335,371
75,4,133.82115536608808,46,81,104,136
76,2,64.8219309114247,327,364,137,169
76,3,78.14355918600877,65,97,335,371
76,4,133.82115536608808,46,81,104,136
77,2,64.8219309114247,327,364,137,169
77,3,78.14355918600877,65,97,336,372
77,4,133.82115536608808,45,80,105,137
78,2,64.8219309114247,327,364,137,169
78,3,78.14355918600877,65,97,336,372
78,4,133.82115536608808,45,80,105,137
79,2,64.8219309114247,327,364,137,169
79,3,78.14355918600877,65,97,336,372
79,4,133.82115536608808,45,80,105,137
80,2,64.8219309114247,327,364,137,169
80,3,78.14355918600877,65,97,336,372
80,4,133.82115536608808,45,80,106,138
81,2,64.8219309114247,328,365,137,169
81,3,78.14355918600877,65,97,336,372
81,4,133.82115536608808,45,80,106,138
82,2,64.8219309114247,328,365,137,169
82,3,78.14355918600877,65,97,336,372
82,4,133.82115536608808,45,80,106,138
83,2,64.8219309114247,328,365,137,169
83,3,78.14355918600877,65,97,337,373
83,4,133.82115536608808,45,80,107,139
84,2,64.8219309114247,328,365,137,169
84,3,78.14355918600877,65,97,337,373
84,4,133.82115536608808,45,80,107,139
85,2,64.8219309114247,328,365,137,169
85,3,78.14355918600877,64,96,337,373
85,4,133.82115536608808,45,80,107,139
86,2,64.8219309114247,328,365,137,169
86,3,78.14355918600877,64,96,337,373
86,4,133.82115536608808,44,79,108,140
87,2,64.8219309114247,329,366,137,169
87,3,78.14355918600877,64,96,337,373
87,4,133.82115536608808,44,79,108,140
88,2,64.8219309114247,329,366,137,169
88,3,78.14355918600877,64,96,338,374
88,4,133.82115536608808,44,79,108,140
89,2,64.8219309114247,329,366,137,169
89,3,78.14355918600877,64,96,338,374
89,4,133.82115536608808,44,79,108,140
90,2,64.8219309114247,329,366,137,169
90,3,78.14355918600877,64,96,338,374
90,4,133.82115536608808,44,79,109,141
91,2,64.8219309114247,329,366,137,169
91,3,78.14355918600877,64,96,338,374
91,4,133.82115536608808,44,79,109,141
92,2,64.8219309114247,329,366,137,169
92,3,78.14355918600877,64,96,338,374
92,4,133.82115536608808,44,79,109,141
93,2,64.8219309114247,329,366,137,169
93,3,78.14355918600877,64,96,338,374
93,4,133.82115536608808,44,79,110,142
94,2,64.8219309114247,330,367,137,169
94,3,78.14355918600877,64,96,339,375
94,4,133.82115536608808,43,78,110,142
95,2,64.8219309114247,330,367,138,170
95,3,78.14355918600877,64,96,339,375
95,4,133.82115536608808,43,78,110,142
96,2,64.8219309114247,330,367,138,170
96,3,78.14355918600877,64,96,339,375
96,4,133.82115536608808,43,78,111,143
97,2,64.8219309114247,330,367,138,170
97,3,78.14355918600877,64,96,339,375
97,4,133.82115536608808,43,78,111,143
98,2,64.8219309114247,330,367,138,170
98,3,78.14355918600877,64,96,339,375
98,4,133.82115536608808,43,78,111,143
99,2,64.8219309114247,330,367,138,170
99,3,78.14355918600877,63,95,340,376
99,4,133.82115536608808,43,78,112,144
100,2,64.8219309114247,331,368,138,170
100,3,78.14355918600877,63,95,340,376
100,4,133.82115536608808,43,78,112,144
101,2,64.8219309114247,331,368,138,170
101,3,78.14355918600877,63,95,340,376
101,4,133.82115536608808,43,78,112,144
102,2,64.8219309114247,331,368,138,170
102,3,78.14355918600877,63,95,340,376
102,4,133.82115536608808,43,78,113,145
103,2,64.8219309114247,331,368,138,170
103,3,78.14355918600877,63,95,340,376
103,4,133.82115536608808,42,77,113,145
104,2,64.8219309114247,331,368,138,170
104,3,78.14355918600877,63,95,340,376
104,4,133.82115536608808,42,77,113,145
105,2,64.8219309114247,331,368,138,170
105,3,78.14355918600877,63,95,341,377
105,4,133.82115536608808,42,77,113,145
106,2,64.8219309114247,332,369,138,170
106,3,78.14355918600877,63,95,341,377
106,4,133.82115536608808,42,77,114,146
107,2,64.8219309114247,332,369,138,170
107,3,78.14355918600877,63,95,341,377
107,4,133.82115536608808,42,77,114,146
108,2,64.8219309114247,332,369,138,170
108,3,78.14355918600877,63,95,341,377
108,4,133.82115536608808,42,77,114,146
109,2,64.8219309114247,332,369,138,170
109,3,78.14355918600877,63,95,341,377
109,4,133.82115536608808,42,77,115,147
110,2,64.8219309114247,332,369,138,170
110,3,78.14355918600877,63,95,342,378
110,4,133.82115536608808,42,77,115,147
111,2,64.8219309114247,332,369,138,170
111,3,78.14355918600877,63,95,342,378
111,4,133.82115536608808,41,76,115,147
112,2,64.8219309114247,333,370,138,170
112,3,78.14355918600877,63,95,342,378
112,4,133.82115536608808,41,76,116,148
113,2,64.8219309114247,333,370,138,170
113,3,78.14355918600877,62,94,342,378
113,4,133.82115536608808,41,76,116,148
114,2,64.8219309114247,333,370,138,170
114,3,78.14355918600877,62,94,342,378
114,4,133.82115536608808,41,76,116,148
115,2,64.8219309114247,333,370,138,170
115,3,78.14355918600877,62,94,342,378
115,4,133.82115536608808,41,76,117,149
116,2,64.8219309114247,333,370,138,170
116,3,78.14355918600877,62,94,343,379
116,4,133.82115536608808,41,76,117,149
117,2,64.8219309114247,333,370,138,170
117,3,78.14355918600877,62,94,343,379
117,4,133.82115536608808,41,76,117,149
118,2,64.8219309114247,334,371,138,170
118,3,78.14355918600877,62,94,343,379
118,4,133.82115536608808,41,76,118,150
119,2,64.8219309114247,334,371,138,170
119,3,78.14355918600877,62,94,343,379
119,4,133.82115536608808,41,76,118,150
120,2,64.8219309114247,334,371,138,170
120,3,78.14355918600877,62,94,343,379
120,4,133.82115536608808,40,75,118,150
121,2,64.8219309114247,334,371,138,170
121,3,78.14355918600877,62,94,344,380
121,4,133.82115536608808,40,75,119,151
122,2,64.8219309114247,334,371,138,170
122,3,78.14355918600877,62,94,344,380
122,4,133.82115536608808,40,75,119,151
123,2,64.8219309114247,334,371,138,170
123,3,78.14355918600877,62,94,344,380
123,4,133.82115536608808,40,75,119,151
124,2,64.8219309114247,334,371,138,170
124,3,78.14355918600877,62,94,344,380
124,4,133.82115536608808,40,75,119,151
125,2,64.8219309114247,335,372,138,170
125,3,78.14355918600877,62,94,344,380
125,4,133.82115536608808,40,75,120,152
126,2,64.8219309114247,335,372,138,170
126,3,78.14355918600877,62,94,344,380
126,4,133.82115536608808,40,75,120,152
127,2,64.8219309114247,335,372,138,170
127,3,78.14355918600877,61,93,345,381
127,4,133.82115536608808,40,75,120,152
128,2,64.8219309114247,335,372,138,170
128,3,78.14355918600877,61,93,345,381
128,4,133.82115536608808,39,74,121,153
129,2,64.8219309114247,335,372,138,170
129,3,78.14355918600877,61,93,345,381
129,4,133.82115536608808,39,74,121,153
130,2,64.8219309114247,335,372,138,170
130,3,78.14355918600877,61,93,345,381
130,4,133.82115536608808,39,74,121,153
131,2,64.8219309114247,336,373,138,170
131,3,78.14355918600877,61,93,345,381
131,4,133.82115536608808,39,74,122,154
132,2,64.8219309114247,336,373,138,170
132,3,78.14355918600877,61,93,346,382
132,4,133.82115536608808,39,74,122,154
133,2,64.8219309114247,336,373,138,170
133,3,78.14355918600877,61,93,346,382
133,4,133.82115536608808,39,74,122,154
134,2,64.8219309114247,336,373,138,170
134,3,78.14355918600877,61,93,346,382
134,4,133.82115536608808,39,74,123,155
135,2,64.8219309114247,336,373,138,170
135,3,78.14355918600877,61,93,346,382
135,4,133.82115536608808,39,74,123,155
136,2,64.8219309114247,336,373,138,170
136,3,78.14355918600877,61,93,346,382
136,4,133.82115536608808,39,74,123,155
137,2,64.8219309114247,337,374,138,170
137,3,78.14355918600877,61,93,346,382
137,4,133.82115536608808,38,73,124,156
138,2,64.8219309114247,337,374,138,170
138,3,78.14355918600877,61,93,347,383
138,4,133.82115536608808,38,73,124,156
139,2,64.8219309114247,337,374,138,170
139,3,78.14355918600877,61,93,347,383
139,4,133.82115536608808,38,73,124,156
140,2,64.8219309114247,337,374,138,170
140,3,78.14355918600877,61,93,347,383
140,4,133.82115536608808,38,73,124,156
141,2,64.8219309114247,337,374,138,170
141,3,78.14355918600877,60,92,347,383
141,4,133.82115536608808,38,73,125,157
142,2,64.8219309114247,337,374,138,170
142,3,78.14355918600877,60,92,347,383
142,4,133.82115536608808,38,73,125,157
143,2,64.8219309114247,338,375,139,171
143,3,78.14355918600877,60,92,348,384
143,4,133.82115536608808,38,73,125,157
144,2,64.8219309114247,338,375,139,171
144,3,78.14355918600877,60,92,348,384
144,4,133.82115536608808,38,73,126,158
145,2,64.8219309114247,338,375,139,171
145,3,78.14355918600877,60,92,348,384
145,4,133.82115536608808,38,73,126,158
146,2,64.8219309114247,338,375,139,171
146,3,78.14355918600877,60,92,348,384
146,4,133.82115536608808,37,72,126,158
147,2,64.8219309114247,338,375,139,171
147,3,78.14355918600877,60,92,348,384
147,4,133.82115536608808,37,72,127,159
148,2,64.8219309114247,338,375,139,171
148,3,78.14355918600877,60,92,349,385
148,4,133.82115536608808,37,72,127,159
149,2,64.8219309114247,339,376,139,171
149,3,78.14355918600877,60,92,349,385
149,4,133.82115536608808,37,72,127,159
150,2,64.8219309114247,339,376,139,171
150,3,78.14355918600877,60,92,349,385
150,4,133.82115536608808,37,72,128,160
151,2,64.8219309114247,339,376,139,171
151,3,78.14355918600877,60,92,349,385
151,4,133.82115536608808,37,72,128,160
152,2,64.8219309114247,339,376,139,171
152,3,78.14355918600877,60,92,349,385
152,4,133.82115536608808,37,72,128,160
153,2,64.8219309114247,339,376,139,171
153,3,78.14355918600877,60,92,349,385
153,4,133.82115536608808,37,72,129,161
154,2,64.8219309114247,339,376,139,171
154,3,78.14355918600877,60,92,350,386
154,4,133.82115536608808,36,71,129,161
155,2,64.8219309114247,339,376,139,171
155,3,78.14355918600877,59,91,350,386
155,4,133.82115536608808,36,71,129,161
156,2,64.8219309114247,340,377,139,171
156,3,78.14355918600877,59,91,350,386
156,4,133.82115536608808,36,71,130,162
157,2,64.8219309114247,340,377,139,171
157,3,78.14355918600877,59,91,350,386
157,4,133.82115536608808,36,71,130,162
158,2,64.8219309114247,340,377,139,171
158,3,78.14355918600877,59,91,350,386
158,4,133.82115536608808,36,71,130,162
159,2,64.8219309114247,340,377,139,171
159,3,78.14355918600877,59,91,351,387
159,4,133.82115536608808,36,71,130,162
160,2,64.8219309114247,340,377,139,171
160,3,78.14355918600877,59,91,351,387
160,4,133.82115536608808,36,71,131,163
161,2,64.8219309114247,340,377,139,171
161,3,78.14355918600877,59,91,351,387
161,4,133.82115536608808,36,71,131,163
162,2,64.8219309114247,341,378,139,171
162,3,78.14355918600877,59,91,351,387
162,4,133.82115536608808,36,71,131,163
163,2,64.8219309114247,341,378,139,171
163,3,78.14355918600877,59,91,351,387
163,4,133.82115536608808,35,70,132,164
164,2,64.8219309114247,341,378,139,171
164,3,78.14355918600877,59,91,351,387
164,4,133.82115536608808,35,70,132,164
165,2,64.8219309114247,341,378,139,171
165,3,78.14355918600877,59,91,352,388
165,4,133.82115536608808,35,70,132,164
166,2,64.8219309114247,341,378,139,171
166,3,78.14355918600877,59,91,352,388
166,4,133.82115536608808,35,70,133,165
167,2,64.8219309114247,341,378,139,171
167,3,78.14355918600877,59,91,352,388
167,4,133.82115536608808,35,70,133,165
168,2,64.8219309114247,342,379,139,171
168,3,78.14355918600877,59,91,352,388
168,4,133.82115536608808,35,70,133,165
169,2,64.8219309114247,342,379,139,171
169,3,78.14355918600877,58,90,352,388
169,4,133.82115536608808,35,70,134,166
170,2,64.8219309114247,342,379,139,171
170,3,78.14355918600877,58,90,353,389
170,4,133.82115536608808,35,70,134,166
171,2,64.8219309114247,342,379,139,171
171,3,78.14355918600877,58,90,353,389
171,4,133.82115536608808,34,69,134,166
172,2,64.8219309114247,342,379,139,171
172,3,78.14355918600877,58,90,353,389
172,4,133.82115536608808,34,69,135,167
173,2,64.8219309114247,342,379,139,171
173,3,78.14355918600877,58,90,353,389
173,4,133.82115536608808,34,69,135,167
174,2,64.8219309114247,343,380,139,171
174,3,78.14355918600877,58,90,353,389
174,4,133.82115536608808,34,69,135,167
175,2,64.8219309114247,343,380,139,171
175,3,78.14355918600877,58,90,353,389
175,4,133.82115536608808,34,69,135,167
176,2,64.8219309114247,343,380,139,171
176,3,78.14355918600877,58,90,354,390
176,4,133.82115536608808,34,69,136,168
177,2,64.8219309114247,343,380,139,171
177,3,78.14355918600877,58,90,354,390
177,4,133.82115536608808,34,69,136,168
178,2,64.8219309114247,343,380,139,171
178,3,78.14355918600877,58,90,354,390
178,4,133.82115536608808,34,69,136,168
179,2,64.8219309114247,343,380,139,171
179,3,78.14355918600877,58,90,354,390
179,4,133.82115536608808,34,69,137,169
180,2,64.8219309114247,343,380,139,171
180,3,78.14355918600877,58,90,354,390
180,4,133.82115536608808,33,68,137,169
181,2,64.8219309114247,344,381,139,171
181,3,78.14355918600877,58,90,355,391
181,4,133.82115536608808,33,68,137,169
182,2,64.8219309114247,344,381,139,171
182,3,78.14355918600877,58,90,355,391
182,4,133.82115536608808,33,68,138,170
183,2,64.8219309114247,344,381,139,171
183,3,78.14355918600877,57,89,355,391
183,4,133.82115536608808,33,68,138,170
184,2,64.8219309114247,344,381,139,171
184,3,78.14355918600877,57,89,355,391
184,4,133.82115536608808,33,68,138,170
185,2,64.8219309114247,344,381,139,171
185,3,78.14355918600877,57,89,355,391
185,4,133.82115536608808,33,68,139,171
186,2,64.8219309114247,344,381,139,171
186,3,78.14355918600877,57,89,355,391
186,4,133.82115536608808,33,68,139,171
187,2,64.8219309114247,345,382,139,171
187,3,78.14355918600877,57,89,356,392
187,4,133.82115536608808,33,68,139,171
188,2,64.8219309114247,345,382,139,171
188,3,78.14355918600877,57,89,356,392
188,4,133.82115536608808,32,67,140,172
189,2,64.8219309114247,345,382,139,171
189,3,78.14355918600877,57,89,356,392
189,4,133.82115536608808,32,67,140,172
190,2,64.8219309114247,345,382,140,172
190,3,78.14355918600877,57,89,356,392
190,4,133.82115536608808,32,67,140,172
191,2,64.8219309114247,345,382,140,172
191,3,78.14355918600877,57,89,356,392
191,4,133.82115536608808,32,67,141,173
192,2,64.8219309114247,345,382,140,172
192,3,78.14355918600877,57,89,357,393
192,4,133.82115536608808,32,67,141,173
193,2,64.8219309114247,346,383,140,172
193,3,78.14355918600877,57,89,357,393
193,4,133.82115536608808,32,67,141,173
194,2,64.8219309114247,346,383,140,172
194,3,78.14355918600877,57,89,357,393
194,4,133.82115536608808,32,67,141,173
195,2,64.8219309114247,346,383,140,172
195,3,78.14355918600877,57,89,357,393
195,4,133.82115536608808,32,67,142,174
196,2,64.8219309114247,346,383,140,172
196,3,78.14355918600877,57,89,357,393
196,4,133.82115536608808,32,67,142,174
197,2,64.8219309114247,346,383,140,172
197,3,78.14355918600877,56,88,357,393
197,4,133.82115536608808,31,66,142,174
198,2,64.8219309114247,346,383,140,172
198,3,78.14355918600877,56,88,358,394
198,4,133.82115536608808,31,66,143,175
199,2,64.8219309114247,347,384,140,172
199,3,78.14355918600877,56,88,358,394
199,4,133.82115536608808,31,66,143,175
200,2,64.8219309114247,347,384,140,172
200,3,78.14355918600877,56,88,358,394
200,4,133.82115536608808,31,66,143,175
201,2,64.8219309114247,347,384,140,172
201,3,78.14355918600877,56,88,358,394
201,4,133.82115536608808,31,66,144,176
202,2,64.8219309114247,347,384,140,172
202,3,78.14355918600877,56,88,358,394
202,4,133.82115536608808,31,66,144,176
203,2,64.8219309114247,347,384,140,172
203,3,78.14355918600877,56,88,359,395
203,4,133.82115536608808,31,66,144,176
204,2,64.8219309114247,347,384,140,172
204,3,78.14355918600877,56,88,359,395
204,4,133.82115536608808,31,66,145,177
205,2,64.8219309114247,348,385,140,172
205,3,78.14355918600877,56,88,359,395
205,4,133.82115536608808,30,65,145,177
206,2,64.8219309114247,348,385,140,172
206,3,78.14355918600877,56,88,359,395
206,4,133.82115536608808,30,65,145,177
207,2,64.8219309114247,348,385,140,172
207,3,78.14355918600877,56,88,359,395
207,4,133.82115536608808,30,65,146,178
208,2,64.8219309114247,348,385,140,172
208,3,78.14355918600877,56,88,359,395
208,4,133.82115536608808,30,65,146,178
209,2,64.8219309114247,348,385,140,172
209,3,78.14355918600877,56,88,360,396
209,4,133.82115536608808,30,65,146,178
210,2,64.8219309114247,348,385,140,172
210,3,78.14355918600877,56,88,360,396
210,4,133.82115536608808,30,65,146,178
211,2,64.8219309114247,348,385,140,172
211,3,78.14355918600877,55,87,360,396
211,4,133.82115536608808,30,65,147,179
212,2,64.8219309114247,349,386,140,172
212,3,78.14355918600877,55,87,360,396
212,4,133.82115536608808,30,65,147,179
213,2,64.8219309114247,349,386,140,172
213,3,78.14355918600877,55,87,360,396
213,4,133.82115536608808,30,65,147,179
214,2,64.8219309114247,349,386,140,172
214,3,78.14355918600877,55,87,361,397
214,4,133.82115536608808,29,64,148,180
215,2,64.8219309114247,349,386,140,172
215,3,78.14355918600877,55,87,361,397
215,4,133.82115536608808,29,64,148,180
216,2,64.8219309114247,349,386,140,172
216,3,78.14355918600877,55,87,361,397
216,4,133.82115536608808,29,64,148,180
217,2,64.8219309114247,349,386,140,172
217,3,78.14355918600877,55,87,361,397
217,4,133.82115536608808,29,64,149,181
218,2,64.8219309114247,350,387,140,172
218,3,78.14355918600877,55,87,361,397
218,4,133.82115536608808,29,64,149,181
219,2,64.8219309114247,350,387,140,172
219,3,78.14355918600877,55,87,361,397
219,4,133.82115536608808,29,64,149,181
220,2,64.8219309114247,350,387,140,172
220,3,78.14355918600877,55,87,362,398
220,4,133.82115536608808,29,64,150,182
221,2,64.8219309114247,350,387,140,172
221,3,78.14355918600877,55,87,362,398
221,4,133.82115536608808,29,64,150,182
222,2,64.8219309114247,350,387,140,172
222,3,78.14355918600877,55,87,362,398
222,4,133.82115536608808,28,63,150,182
223,2,64.8219309114247,350,387,140,172
223,3,78.14355918600877,55,87,362,398
